Student_ID,Department,Gender_Grade,Ethnicity_Grade,Grade,Marks,Pass_Status,Gender_Demo,Age,Ethnicity_Demo,Parent_Education,Course,Department_Exec,Attendance_Percent,Marks_Exec,Semester,Top_Performer,Student Name,Department_Perf500,Semester_Perf500,Attendance %,Internal Marks,External Marks,Total Marks,Grade_Perf500,Gender,Ethnicity,Parental Education,Test Preparation,Math Score,Reading Score,Writing Score,student_id,age,gender,course,year,parent_education,internet_access,hostel_resident,class_type,weather,Marks Range,Score Distribution
457.12,CSE,Male,Group D,D,57.9,Fail,Male,18.84,Group B,Bachelor,CIVIL,MECH,76.78,97.06,5.2,Yes,Student_140,ECE,1.34,94.08,39.08,50.75,93,A,Male,Group E,Some College,Completed,58,59,89,465.65,18.07,other,nursing,1st year,high school,no,yes,offline,cold,,
255.03,EEE,Female,Group C,D,82.87,Pass,Female,19.22,Group E,High School,CSE,MECH,83.21,57.72,5.59,No,Student_128,ECE,6.63,88.45,24.83,44.61,64.53,B,Male,Group C,Associate's Degree,Completed,49,52,54,378.64,18.08,female,ba,4th year,graduate,yes,yes,online,cold,,
40.67,ECE,Male,Group A,A,56.97,Pass,Male,22.57,Group C,Associate,EEE,MECH,88.1,63.47,6.01,No,Student_369,CIVIL,4.63,70.95,30.32,50.44,96.68,B,Female,Group E,High School,Completed,45,54,35,338.72,23.53,other,nursing,1st year,phd,yes,yes,online,hot,,
1.32,CSE,Male,Group D,D,69.15,Fail,Male,23.73,Group D,Bachelor,CSE,CIVIL,94.97,79.47,5.37,No,Student_254,MECH,6.14,86.74,27.37,41.64,69.47,C,Female,Group C,Master's Degree,Completed,53,78,62,414.88,23.09,female,pharmacy,2nd year,graduate,no,no,offline,sunny,,
253.66,ECE,Male,Group A,C,48.96,Pass,Female,20.09,Group C,Associate,CIVIL,ECE,78.62,66.59,6.24,No,Student_118,MECH,5.92,79.24,21.25,42.89,59.75,C,Male,Group D,Some College,Completed,77,67,58,237.74,18.86,male,bba,2nd year,no formal,yes,no,offline,cloudy,,
371.86,CSE,Male,Group E,D,46,Pass,Male,21.84,Group B,High School,EEE,MECH,94.08,50.26,1.32,Yes,Student_63,CIVIL,7.27,72.77,23.91,53.65,75.91,C,Female,Group C,Some College,Completed,75,53,53,253.48,17.38,female,bca,1st year,no formal,no,no,online,sunny,,
137.72,ECE,Male,Group E,A,80.98,Fail,Female,21.46,Group C,Master,CIVIL,MECH,92.13,83.62,2.79,No,Student_415,MECH,6.68,94.49,38.68,58.47,98.32,B,Female,Group A,Associate's Degree,Completed,83,47,32,229.76,17.01,male,pharmacy,4th year,no formal,no,no,online,hot,,
381.42,EEE,Male,Group D,C,84.22,Pass,Male,21.55,Group C,High School,MECH,CIVIL,87.38,50.7,2.38,Yes,Student_118,EEE,6.7,98.94,22.26,43.86,93.48,B,Female,Group A,Some High School,Completed,79,59,65,337.45,18.28,male,b.sc,4th year,graduate,yes,no,online,cold,,
230.91,ECE,Male,Group E,B,48.12,Fail,Male,21.13,Group C,High School,CIVIL,MECH,64.59,63.57,1.31,Yes,Student_125,ECE,1.51,85.24,38.26,45.76,87.62,C,Female,Group C,High School,Completed,84,69,81,354.32,17.92,female,bca,2nd year,no formal,yes,no,online,hot,,
85.79,CSE,Male,Group B,C,64.97,Pass,Male,20.2,Group C,Master,CIVIL,EEE,80.21,71.67,4.24,Yes,Student_457,CIVIL,7.26,85.2,31.02,36.48,74.69,B,Female,Group D,Master's Degree,Completed,58,73,45,285.23,19.97,other,diploma,1st year,phd,no,no,online,cloudy,,
464.52,EEE,Male,Group A,D,96.95,Pass,Female,17.4,Group C,Bachelor,MECH,CSE,92.49,49.95,2.95,No,Student_372,EEE,1.23,83.34,29.13,41.64,68.94,B,Female,Group B,Some College,Completed,84,67,64,256.52,21.15,other,diploma,4th year,graduate,yes,no,offline,cold,,
210.46,CSE,Female,Group C,B,80.81,Fail,Female,18.76,Group D,PhD,MECH,CIVIL,75.72,65.47,7.11,Yes,Student_179,CSE,5.59,78.01,25.43,44.89,81.93,B,Male,Group B,Master's Degree,Completed,72,46,55,268.2,19.82,female,b.sc,4th year,no formal,yes,yes,online,rainy,,
356.38,MECH,Female,Group B,B,76.15,Pass,Female,17.47,Group C,Bachelor,CSE,EEE,75.09,91.47,6.99,Yes,Student_332,CIVIL,3.29,94.86,22.4,54.96,77.95,A,Female,Group A,Some High School,Completed,60,67,68,345.76,22.84,female,diploma,4th year,no formal,yes,yes,offline,rainy,,
114.71,EEE,Female,Group A,B,90.7,Fail,Male,22.75,Group A,Bachelor,MECH,EEE,63.57,67.71,4.1,No,Student_106,CSE,2.28,72.95,21.61,49.67,84.27,C,Male,Group E,High School,Completed,67,74,57,231.89,17.37,female,nursing,4th year,post graduate,no,no,offline,cloudy,,
246.36,EEE,Female,Group B,C,66.16,Pass,Female,19.05,Group E,Bachelor,CSE,CSE,90.63,46.3,3.44,No,Student_214,MECH,5.71,74.13,25.27,47.49,58.28,B,Female,Group C,Master's Degree,Completed,57,36,64,328.09,20.45,male,bba,1st year,high school,no,yes,online,cold,,
354.12,EEE,Male,Group C,B,71.47,Fail,Female,20.03,Group D,High School,ECE,CSE,91.2,68.42,1.65,Yes,Student_243,CSE,4.43,68.31,39.04,35.03,82.12,C,Male,Group C,Master's Degree,Completed,56,39,52,298.11,22.73,male,ba,4th year,no formal,yes,no,offline,sunny,,
64.79,MECH,Male,Group C,D,61.98,Fail,Male,18.32,Group B,Bachelor,MECH,CIVIL,83.24,93.35,2.44,No,Student_499,EEE,1.58,71.79,34.45,37.51,75.37,B,Female,Group D,High School,Completed,41,61,63,284.7,20.29,other,nursing,2nd year,graduate,yes,no,online,cold,,
363.96,MECH,Female,Group B,D,77.88,Fail,Male,21.34,Group B,Associate,ECE,EEE,98.28,73.87,7.37,Yes,Student_159,CIVIL,6.86,65.66,31.5,49.98,94.99,A,Female,Group A,Bachelor's Degree,Completed,74,51,71,231.83,22.4,other,b.com,4th year,graduate,yes,yes,online,sunny,,
200.29,ECE,Female,Group C,A,49.35,Fail,Female,21.02,Group C,High School,CIVIL,EEE,76.96,93.68,4.65,No,Student_3,MECH,6.31,83.75,25.18,36.63,77.35,A,Male,Group E,Some College,Completed,55,50,61,490.17,20.53,female,b.com,1st year,high school,yes,yes,online,cold,,
129.9,CSE,Female,Group B,D,83.83,Fail,Female,21.29,Group E,Associate,CIVIL,MECH,87.11,75.51,7.74,Yes,Student_24,EEE,4.87,99.96,32.63,55.04,74.43,A,Female,Group C,Some High School,Completed,44,67,38,287.02,22.07,male,bca,2nd year,graduate,yes,yes,offline,cloudy,,
167.94,MECH,Male,Group C,A,90.22,Fail,Female,18.46,Group A,High School,CSE,EEE,90.41,71.18,3.04,Yes,Student_238,CIVIL,2.48,88.76,33.3,48.31,81.67,A,Male,Group A,Some High School,Completed,37,63,58,440.83,23.97,other,pharmacy,2nd year,post graduate,no,yes,online,hot,,
101.24,MECH,Female,Group D,B,65.11,Pass,Male,18.46,Group E,High School,CIVIL,ECE,70.28,48.77,5.18,Yes,Student_442,EEE,7.29,87.29,31.68,37.57,57.57,C,Female,Group A,Master's Degree,Completed,50,90,51,454.09,18.12,other,b.sc,3rd year,high school,no,no,online,cold,,
374.85,EEE,Female,Group D,A,96.93,Fail,Male,23.78,Group A,Associate,MECH,EEE,69.37,42.98,7.24,No,Student_328,CIVIL,6.23,91.35,31.3,41.14,61.69,B,Male,Group A,Bachelor's Degree,Completed,62,66,58,249.86,19.88,male,b.tech,4th year,post graduate,no,yes,offline,hot,,
401.34,CSE,Female,Group A,B,85.67,Pass,Female,20.55,Group C,Master,CSE,CIVIL,65.32,69.23,3.37,Yes,Student_436,MECH,7.02,95.34,28.33,39.56,57.79,B,Male,Group C,High School,Completed,45,58,78,491.38,17.78,male,ba,2nd year,high school,no,yes,offline,cloudy,,
247.91,CSE,Female,Group E,A,67.04,Pass,Female,17.5,Group B,PhD,ECE,CSE,84.11,56.08,2.68,Yes,Student_470,ECE,4.74,99.66,26.41,37.47,64.56,C,Male,Group C,Some College,Completed,72,47,65,256.83,20.95,male,b.com,1st year,phd,yes,no,online,cold,,
281.49,ECE,Female,Group A,D,50.46,Fail,Male,20.26,Group D,PhD,ECE,CSE,99.84,66.56,5.02,No,Student_317,CIVIL,7.17,68.03,20.51,37.5,57.58,A,Female,Group B,Some College,Completed,80,67,68,281,22.01,male,b.tech,3rd year,no formal,no,no,online,cold,,
490.67,EEE,Female,Group C,A,91.11,Fail,Female,20.01,Group A,Associate,MECH,MECH,64.01,48.1,6.28,No,Student_45,EEE,6.42,82.97,24.58,39.44,65.03,B,Male,Group A,Some High School,Completed,46,60,60,451.45,21.68,female,bba,2nd year,post graduate,no,no,online,cloudy,,
213.91,CIVIL,Male,Group E,B,90.14,Fail,Female,17.5,Group C,Master,CIVIL,CIVIL,92.67,54.95,6.89,Yes,Student_341,EEE,4.82,69,28.21,51.93,94.71,A,Female,Group A,Some High School,Completed,61,57,77,452.56,22.82,female,bca,3rd year,high school,no,no,online,rainy,,
458.71,EEE,Male,Group C,A,94.95,Pass,Female,24.85,Group D,Master,ECE,CIVIL,82.18,94.97,4.39,No,Student_161,ECE,4.21,77.1,27.55,42.11,79.09,B,Male,Group D,Some College,Completed,73,55,57,339.88,19.32,other,b.sc,3rd year,phd,no,yes,online,cold,,
260.26,MECH,Male,Group A,A,65.71,Pass,Female,24.85,Group C,Associate,ECE,CIVIL,64.43,60.11,5.74,No,Student_416,CSE,2.56,87.03,20.8,46.91,93.79,B,Male,Group E,Some College,Completed,73,50,64,473.49,19.99,male,nursing,1st year,no formal,no,yes,online,hot,,
190.63,ECE,Male,Group B,A,48.98,Fail,Male,21.25,Group E,Associate,ECE,MECH,65.08,58.36,7.99,No,Student_376,MECH,1.61,84.35,30.58,44.27,90.03,C,Female,Group C,Some High School,Completed,75,50,65,376.47,18.89,female,pharmacy,3rd year,graduate,yes,no,offline,sunny,,
474.51,CIVIL,Male,Group D,A,44.01,Pass,Female,17.71,Group C,Associate,CIVIL,ECE,99.45,82.39,6.74,Yes,Student_405,EEE,6.72,71.1,22.18,52.82,71.12,C,Male,Group B,Bachelor's Degree,Completed,34,50,65,313.45,17.93,other,bba,3rd year,post graduate,no,yes,offline,sunny,,
101.03,EEE,Male,Group A,A,60.87,Fail,Female,23.47,Group B,Master,EEE,CSE,65.59,45.42,2.63,Yes,Student_496,CIVIL,5.69,88.86,38.57,59.89,95.8,A,Male,Group A,High School,Completed,70,57,51,407.35,21.87,female,b.sc,2nd year,phd,yes,yes,offline,cloudy,,
349.18,ECE,Male,Group A,C,80.69,Pass,Male,23.25,Group C,Master,MECH,CSE,91.45,43.49,2.81,No,Student_338,ECE,4.74,77.43,22.6,53.67,63.67,A,Male,Group C,High School,Completed,58,39,49,460.79,23.54,other,b.tech,1st year,high school,yes,no,online,rainy,,
375.66,CIVIL,Female,Group C,B,80.97,Fail,Male,20.3,Group D,PhD,MECH,MECH,79.94,75.05,3.14,Yes,Student_188,EEE,6.86,95.71,39.08,39.39,94.15,C,Female,Group B,Bachelor's Degree,Completed,49,64,42,450.45,23.5,other,b.tech,2nd year,no formal,no,no,online,cloudy,,
230.03,ECE,Female,Group B,D,81.37,Pass,Female,17.22,Group B,PhD,CSE,CSE,60.82,84.33,7.72,No,Student_432,ECE,2.93,73.77,27.14,48.34,76.65,B,Male,Group A,High School,Completed,49,70,73,306.88,17.5,male,bca,2nd year,post graduate,no,no,online,cloudy,,
37.1,CIVIL,Female,Group D,B,78.73,Pass,Male,17.11,Group A,High School,CIVIL,CSE,71.14,76.01,5.71,No,Student_123,EEE,3.36,73.28,39.1,59.86,73.1,B,Female,Group C,High School,Completed,65,53,73,323.86,22.78,male,bba,2nd year,no formal,yes,no,online,sunny,,
108.81,ECE,Female,Group C,A,78.7,Pass,Male,18.34,Group A,High School,EEE,CIVIL,67.62,83.88,1.41,No,Student_328,ECE,3.13,89.51,26.51,59.12,68.33,C,Female,Group C,Associate's Degree,Completed,55,64,64,355.17,21.23,female,nursing,2nd year,post graduate,yes,yes,offline,cloudy,,
308.54,CSE,Female,Group A,A,57.5,Fail,Male,17.85,Group B,PhD,MECH,EEE,91.16,78.81,7.91,No,Student_294,CSE,2.9,80.06,32.88,39.96,93.7,A,Female,Group E,Bachelor's Degree,Completed,87,62,69,328.55,20.95,male,nursing,2nd year,no formal,yes,no,offline,cold,,
149.56,ECE,Male,Group E,D,94.5,Fail,Female,24.13,Group A,High School,EEE,ECE,89.14,77.01,7.64,Yes,Student_375,ECE,5.91,77.38,36.85,37.71,66.77,A,Female,Group E,Some College,Completed,45,44,63,381.08,19.04,other,bba,4th year,post graduate,yes,yes,online,cloudy,,
231.69,CIVIL,Male,Group C,C,53.38,Pass,Male,24.93,Group D,PhD,CSE,CIVIL,71.82,87.08,2.59,No,Student_368,EEE,1.49,65.85,22.2,37.2,98.55,C,Male,Group D,Master's Degree,Completed,75,43,49,424.72,22.17,male,b.sc,1st year,high school,no,no,online,rainy,,
433.56,ECE,Female,Group B,A,85,Fail,Female,19.98,Group D,PhD,CSE,CIVIL,89.86,83.69,1.58,Yes,Student_498,CIVIL,1.62,87.09,29.59,44.53,97.61,C,Male,Group A,Bachelor's Degree,Completed,97,71,60,427.42,19.12,female,pharmacy,2nd year,high school,yes,no,offline,rainy,,
281.27,EEE,Female,Group B,A,73.77,Pass,Female,21.75,Group D,High School,CIVIL,CSE,64.16,78.63,6.39,Yes,Student_174,ECE,5.83,89.02,20.14,37.16,64.74,B,Female,Group D,Some College,Completed,76,53,79,281.27,20.82,female,b.sc,4th year,phd,yes,yes,offline,hot,,
371.75,ECE,Male,Group D,D,63.27,Pass,Female,20.78,Group A,Master,CSE,ECE,71.5,70.01,5.29,Yes,Student_215,EEE,1.59,73.95,35.16,47.33,58.79,C,Male,Group D,Associate's Degree,Completed,60,46,48,496.07,23.73,female,bba,3rd year,graduate,yes,no,offline,cold,,
5.29,MECH,Male,Group E,D,43.84,Fail,Male,22.18,Group D,Bachelor,CSE,CIVIL,90.63,42.66,3.7,No,Student_40,ECE,2.79,70.59,35.4,54.22,74.09,A,Male,Group B,Associate's Degree,Completed,56,52,52,387.92,23.13,female,ba,2nd year,no formal,yes,no,offline,sunny,,
419.73,EEE,Male,Group D,C,91.23,Fail,Male,23.65,Group E,High School,EEE,CSE,77.47,79.84,5.42,Yes,Student_82,MECH,4.41,65.53,28.8,53.43,56.4,A,Female,Group D,High School,Completed,50,65,71,260.99,23.99,male,b.com,4th year,phd,yes,no,offline,sunny,,
240.24,EEE,Male,Group C,B,72.21,Pass,Male,23.11,Group E,Associate,CSE,ECE,98.45,49.64,6.26,Yes,Student_212,ECE,3.93,99.25,31.21,38.92,90.75,C,Male,Group E,Some High School,Completed,67,68,69,201.8,19.82,other,diploma,4th year,graduate,yes,yes,online,hot,,
68.98,CIVIL,Male,Group E,C,58.95,Pass,Female,21.19,Group A,Bachelor,ECE,MECH,82.27,41.19,2.79,No,Student_74,CSE,1.69,97.01,29.29,53.7,78.44,C,Male,Group C,Associate's Degree,Completed,37,48,66,222.59,18.65,male,nursing,2nd year,post graduate,no,yes,offline,rainy,,
280.01,EEE,Male,Group D,B,70.77,Pass,Male,23.17,Group A,Associate,CSE,MECH,97.99,98.38,3.24,Yes,Student_339,MECH,7.14,66.51,36.87,48.87,63.97,C,Female,Group C,High School,Completed,75,42,46,478.57,18.85,male,bba,3rd year,graduate,no,no,offline,rainy,,
122.89,EEE,Male,Group A,C,93.7,Pass,Female,18.81,Group C,PhD,MECH,CIVIL,89.53,72.38,3.84,No,Student_84,EEE,7.8,67.69,22.53,55.59,70.29,C,Female,Group A,Associate's Degree,Completed,43,56,59,349.31,19.09,female,b.com,3rd year,high school,no,yes,offline,cold,,
309.49,CSE,Female,Group C,C,70.75,Fail,Male,17.2,Group C,Bachelor,ECE,ECE,66.73,53.65,7.52,No,Student_44,EEE,5.24,89.25,27.42,57.99,69.76,C,Female,Group A,Bachelor's Degree,Completed,52,67,64,291.21,23.54,other,diploma,3rd year,high school,yes,no,online,sunny,,
274.36,EEE,Female,Group E,C,66.49,Pass,Female,21.71,Group D,High School,ECE,CIVIL,82.19,42.61,6.64,No,Student_423,MECH,5.87,72.7,20.79,49.43,95.21,A,Male,Group E,Master's Degree,Completed,62,49,80,358.47,23.97,male,bba,3rd year,post graduate,yes,yes,offline,sunny,,
273.1,ECE,Male,Group C,A,95.68,Pass,Male,24.52,Group B,High School,EEE,CSE,71.86,59.62,2.12,Yes,Student_133,EEE,3.6,76.13,32.77,51.09,59.2,C,Female,Group D,High School,Completed,72,68,51,255.33,18.89,female,bca,3rd year,phd,yes,yes,online,hot,,
339.58,CIVIL,Male,Group C,C,83.31,Fail,Female,22.86,Group E,Bachelor,ECE,CIVIL,97.56,90.66,7.8,Yes,Student_189,ECE,3.64,67.68,21.89,57.11,98.88,B,Male,Group B,Bachelor's Degree,Completed,61,51,57,340.44,18.49,female,bca,4th year,post graduate,no,no,online,rainy,,
294.87,MECH,Female,Group B,D,61.3,Fail,Female,18.41,Group A,Master,ECE,ECE,90.63,77.96,4.59,No,Student_327,CSE,4.57,93.17,30.43,49.49,64.01,C,Female,Group A,Master's Degree,Completed,40,30,61,349.83,22.35,male,b.com,3rd year,post graduate,yes,yes,online,cloudy,,
290.51,CIVIL,Female,Group C,B,58.6,Pass,Female,23.67,Group A,Associate,CSE,CIVIL,98.77,68.45,3.94,No,Student_189,CIVIL,1.49,70.77,26.25,53.65,66,C,Male,Group E,Master's Degree,Completed,35,59,52,447.86,20.8,other,pharmacy,4th year,no formal,yes,no,online,rainy,,
231.89,CSE,Male,Group A,D,45.15,Pass,Female,22.09,Group A,Master,MECH,EEE,94.17,71.53,3.88,No,Student_434,MECH,1,82,25.88,47.39,59.99,B,Female,Group E,High School,Completed,54,68,42,478.29,21.63,other,b.tech,4th year,post graduate,no,yes,online,rainy,,
428.09,MECH,Male,Group C,C,87.9,Pass,Male,17.78,Group B,Associate,CSE,MECH,85.75,90.03,7.62,Yes,Student_411,CIVIL,7.83,71.98,29.08,39.28,79.84,C,Male,Group A,Bachelor's Degree,Completed,73,57,73,247.86,23.37,female,b.sc,3rd year,phd,no,no,online,cold,,
178.9,ECE,Male,Group D,A,58.63,Fail,Male,24.21,Group B,PhD,ECE,ECE,63.53,71.72,3.14,No,Student_44,MECH,5.76,77.08,36.48,37.89,86.16,A,Male,Group E,Associate's Degree,Completed,49,44,50,250.18,22.84,other,bba,1st year,graduate,no,yes,offline,cold,,
294.73,EEE,Female,Group D,B,77.43,Fail,Male,17.43,Group B,Bachelor,CSE,MECH,95.1,57.14,1.9,No,Student_291,EEE,1.75,85.56,38.48,47.96,98.7,C,Female,Group E,Some College,Completed,77,57,55,344.83,19.44,male,b.com,4th year,phd,yes,yes,online,rainy,,
13.91,CIVIL,Female,Group A,A,70.02,Pass,Female,20.05,Group A,High School,MECH,MECH,88.45,62.72,2.98,No,Student_353,CIVIL,2.96,92.1,27.74,40.97,89.88,C,Male,Group E,Bachelor's Degree,Completed,68,65,54,300.34,23.56,female,nursing,2nd year,high school,yes,no,offline,sunny,,
48.47,ECE,Female,Group E,C,40.73,Fail,Female,24.24,Group D,Associate,MECH,CSE,92.02,40.68,3.78,Yes,Student_111,CIVIL,7.74,86.18,32.64,46.31,68.42,A,Female,Group A,Associate's Degree,Completed,78,52,71,318.63,22.29,female,b.tech,3rd year,phd,yes,yes,online,rainy,,
27.55,CIVIL,Female,Group D,A,98.79,Fail,Female,18.25,Group C,Bachelor,ECE,ECE,84.76,97.12,2.06,Yes,Student_350,CIVIL,1.08,73.18,29.08,41.05,88.83,C,Female,Group E,Associate's Degree,Completed,62,65,71,446.72,18.26,male,diploma,1st year,high school,yes,yes,offline,rainy,,
234.81,ECE,Female,Group A,A,62.72,Fail,Female,17.34,Group B,Associate,CSE,MECH,91.42,41.84,5.34,No,Student_296,CIVIL,1.62,82.01,27.9,48.65,90.59,B,Male,Group B,Master's Degree,Completed,50,72,82,256.92,17.03,male,bba,3rd year,no formal,yes,no,online,sunny,,
292.66,CIVIL,Female,Group E,D,96.79,Fail,Female,19.64,Group C,PhD,ECE,CIVIL,84.72,51.45,4.96,Yes,Student_156,MECH,6.32,95.37,22.15,36.74,69.42,B,Male,Group C,Associate's Degree,Completed,69,67,60,433.62,17.63,male,diploma,4th year,phd,no,yes,online,rainy,,
317.46,EEE,Female,Group D,D,60.38,Fail,Male,17.94,Group E,Bachelor,ECE,ECE,82.27,43.06,2.11,Yes,Student_54,MECH,3.35,98.67,37.3,54.79,81.1,C,Male,Group E,Associate's Degree,Completed,63,75,53,352.5,18.52,other,diploma,1st year,phd,yes,yes,offline,cloudy,,
364.41,MECH,Male,Group E,D,99.99,Pass,Female,19.57,Group D,Master,CIVIL,CSE,88.75,83.78,4.83,No,Student_21,ECE,5.11,77.45,36.61,45.99,71.32,C,Female,Group A,Bachelor's Degree,Completed,72,68,86,327.93,23.82,female,b.tech,3rd year,high school,yes,yes,online,cloudy,,
404.92,CIVIL,Male,Group E,A,48.36,Fail,Male,20.67,Group B,High School,CSE,CSE,94.92,55.88,4.35,No,Student_121,CIVIL,2.85,76.49,33.3,51.45,67.87,B,Male,Group D,Master's Degree,Completed,76,85,72,345.75,20.89,other,pharmacy,3rd year,phd,no,no,offline,sunny,,
415.96,CSE,Female,Group B,C,57.52,Fail,Female,21.85,Group D,Associate,CSE,CIVIL,69.89,48.17,3.75,No,Student_143,EEE,3.96,92.03,27.52,40.35,81.47,B,Male,Group B,Some High School,Completed,70,75,65,231.35,18.91,male,ba,4th year,high school,yes,no,online,cold,,
18.38,MECH,Male,Group D,A,53.06,Pass,Male,18.16,Group A,Associate,MECH,CSE,79.72,40.15,3.18,No,Student_206,ECE,7.53,89.14,34.52,44.99,62.44,B,Female,Group C,High School,Completed,71,59,60,253.67,17.77,male,pharmacy,2nd year,high school,no,no,online,sunny,,
414.52,ECE,Male,Group E,B,50.36,Fail,Female,18.35,Group B,PhD,MECH,ECE,92.14,70.84,3.91,No,Student_78,CSE,4.1,99.14,34.14,46.28,74.45,A,Male,Group A,Associate's Degree,Completed,60,80,76,263.81,19.67,male,b.sc,4th year,no formal,no,no,offline,cold,,
125.35,EEE,Male,Group A,C,81.43,Pass,Male,18.43,Group A,Bachelor,MECH,ECE,68.88,89.69,6.4,Yes,Student_459,MECH,5.74,92.13,33.82,56.69,60.42,A,Female,Group C,Associate's Degree,Completed,57,62,34,401.74,23.83,other,bba,1st year,high school,no,no,offline,hot,,
322.36,CSE,Male,Group A,A,58.34,Fail,Male,20.89,Group D,Associate,MECH,MECH,88.61,79.05,4.05,No,Student_180,CSE,7.33,73.91,22.67,37.14,87.97,C,Female,Group E,Bachelor's Degree,Completed,58,62,63,367.54,20.23,female,diploma,2nd year,high school,yes,no,offline,hot,,
248.45,CIVIL,Female,Group A,D,40.18,Pass,Male,18.67,Group E,Master,MECH,MECH,98.45,85.55,3.63,No,Student_189,EEE,6.44,69.11,20.9,52.74,69.83,C,Male,Group B,Some High School,Completed,50,38,61,221.88,23.78,female,b.com,1st year,post graduate,no,yes,offline,sunny,,
271.9,CIVIL,Male,Group D,A,96.01,Fail,Female,21.03,Group B,Master,MECH,CIVIL,85.79,59.03,2.79,Yes,Student_179,MECH,4.99,68.95,20.91,56.56,84.05,A,Male,Group A,Associate's Degree,Completed,59,47,70,474.46,19.7,male,b.tech,1st year,post graduate,yes,yes,online,hot,,
266.1,EEE,Male,Group D,B,41.09,Pass,Male,19.75,Group A,High School,ECE,MECH,66.96,89.23,2.55,No,Student_297,ECE,7.61,90.33,33.08,40.31,77.66,C,Female,Group B,Associate's Degree,Completed,71,49,61,264.12,21.58,other,diploma,2nd year,graduate,no,no,offline,hot,,
460.85,MECH,Male,Group B,C,42.15,Pass,Female,23.68,Group C,Bachelor,CSE,CSE,93.9,80.82,6.88,No,Student_303,CSE,5.63,75.99,24.84,51.1,96.87,B,Male,Group D,High School,Completed,90,61,67,208.45,20.41,male,b.sc,1st year,graduate,no,no,offline,cold,,
175.41,MECH,Male,Group D,B,72.76,Fail,Male,19.13,Group E,PhD,EEE,MECH,77.85,96.14,5.51,No,Student_59,CSE,1.64,77.37,22.42,50.95,57.45,B,Female,Group C,Some High School,Completed,76,65,68,366.15,18.18,female,b.sc,3rd year,graduate,yes,yes,offline,cold,,
143.71,ECE,Male,Group B,D,93.25,Fail,Female,17.71,Group D,High School,CSE,ECE,65.25,99.68,7.34,No,Student_309,EEE,4.57,82.15,21.75,59.08,88.27,C,Female,Group C,Associate's Degree,Completed,71,62,58,379.24,20.17,other,diploma,4th year,graduate,yes,no,offline,cloudy,,
439.84,EEE,Female,Group D,C,93.95,Pass,Male,18.05,Group C,Associate,ECE,EEE,92.03,77.91,7.38,No,Student_235,CIVIL,2.59,74.09,38.82,39.54,84.31,B,Female,Group A,High School,Completed,74,57,73,435.49,21.94,male,bba,2nd year,phd,yes,no,offline,rainy,,
46.87,EEE,Female,Group E,D,51.46,Pass,Male,17.76,Group C,High School,CSE,MECH,66.24,66.19,7.03,Yes,Student_303,ECE,3.38,79.55,26.69,42.24,63.38,A,Male,Group A,Some High School,Completed,68,70,51,356.53,23.81,other,ba,2nd year,graduate,yes,yes,offline,cold,,
194.99,EEE,Male,Group E,A,98.31,Pass,Male,17.32,Group B,High School,MECH,MECH,60.1,79.95,6.07,Yes,Student_95,MECH,6.63,82.18,30.25,38.58,82.44,B,Female,Group E,High School,Completed,68,50,56,375.24,24,male,bba,3rd year,no formal,no,yes,offline,cloudy,,
458.84,ECE,Male,Group A,A,84.99,Fail,Female,23.33,Group B,PhD,CIVIL,EEE,97.74,92.61,3.89,Yes,Student_217,CIVIL,3.07,97.04,28.83,35.39,88.76,C,Male,Group C,High School,Completed,43,73,77,451.05,19.3,male,b.sc,4th year,no formal,yes,no,online,cold,,
356.13,CIVIL,Male,Group A,C,47.46,Pass,Male,23.52,Group B,Master,CIVIL,CSE,73.15,63.19,7.58,No,Student_478,CSE,1.32,74.96,21.24,46.07,95.18,A,Female,Group A,Master's Degree,Completed,76,74,49,205.09,19.33,other,b.sc,1st year,post graduate,no,yes,online,hot,,
481.01,CIVIL,Male,Group A,C,87.84,Pass,Female,17.55,Group E,Associate,MECH,CIVIL,74.08,96.42,3.9,No,Student_9,CIVIL,1.29,74.14,21.36,58.31,97.6,C,Male,Group B,Associate's Degree,Completed,64,52,57,328.81,20.2,male,b.tech,4th year,high school,yes,yes,offline,rainy,,
286.19,CIVIL,Female,Group A,C,60.17,Pass,Female,21.27,Group D,PhD,CIVIL,EEE,86.7,93.41,7.32,No,Student_107,CIVIL,5.18,92.48,21.57,38.96,93.42,B,Female,Group C,Bachelor's Degree,Completed,54,83,52,498.41,18.57,other,bca,4th year,no formal,yes,yes,offline,cold,,
331.3,EEE,Male,Group B,A,81.06,Fail,Male,24.46,Group A,Master,MECH,CSE,92.29,68.86,7.53,Yes,Student_328,CSE,6.88,95.05,32.62,59.13,76.51,B,Female,Group D,Associate's Degree,Completed,41,49,41,440.36,18.26,other,pharmacy,4th year,phd,yes,yes,offline,sunny,,
315.7,EEE,Male,Group D,B,96.93,Pass,Male,24.54,Group E,PhD,ECE,EEE,61.56,94.49,3.61,Yes,Student_444,EEE,7.54,97.42,20.09,47.5,74.23,C,Female,Group D,Some High School,Completed,44,56,58,470.28,21.29,male,bca,2nd year,graduate,no,yes,offline,cold,,
366.85,EEE,Male,Group C,D,55.84,Pass,Female,18.81,Group B,High School,MECH,CIVIL,80.22,94.88,7.08,Yes,Student_356,CIVIL,1.9,89.1,22.36,40.13,66.05,A,Male,Group D,Some College,Completed,72,69,38,320.2,23.84,female,nursing,4th year,graduate,no,yes,offline,sunny,,
